Order ID;Order Key;Returned Indicator;Ship Mode;Order Priority
IN-2014-PB1910527-41927;13372;Not Returned;Standard Class;Medium
IN-2014-PB19210130-41872;13373;Returned;Standard Class;Medium
IN-2014-PC1874558-41667;13374;Not Returned;Second Class;Medium
IN-2014-PC190007-41870;13375;Not Returned;Same Day;High
IN-2014-PF1912027-41796;13376;Not Returned;Second Class;Critical
IN-2014-PF1912027-41916;13377;Returned;Standard Class;Medium
IN-2014-PF1916558-41961;13378;Not Returned;Standard Class;High
IN-2014-PF1916566-41726;13379;Not Returned;Standard Class;Medium
IN-2014-PF19225102-41800;13380;Not Returned;Standard Class;High
IN-2014-PF1922521-41714;13381;Not Returned;First Class;High
IN-2014-PF1922527-41991;13382;Not Returned;Standard Class;High
IN-2014-PF1922592-41982;13383;Not Returned;Standard Class;Medium
IN-2014-PG1882021-41755;13384;Not Returned;Second Class;Medium
IN-2014-PG1882027-41649;13385;Not Returned;First Class;High
IN-2014-PJ190157-41887;13386;Not Returned;Standard Class;High
IN-2014-PL1892527-41969;13387;Not Returned;Standard Class;Medium
IN-2014-PL1892588-41871;13388;Not Returned;Same Day;Critical
IN-2014-PM1913527-41796;13389;Not Returned;First Class;High
IN-2014-PN1877527-41989;13390;Not Returned;Same Day;High
IN-2014-PN187757-41873;13391;Not Returned;Standard Class;Medium
IN-2014-PO1885058-41778;13392;Not Returned;Standard Class;High
IN-2014-PO188507-41830;13393;Not Returned;First Class;High
IN-2014-PO1918027-41711;13394;Not Returned;Second Class;Medium
IN-2014-PO1918027-41916;13395;Not Returned;Standard Class;High
IN-2014-PO1918027-41986;13396;Not Returned;Standard Class;High
IN-2014-PO1919527-41653;13397;Not Returned;Standard Class;Medium
IN-2014-PO1919558-41945;13398;Not Returned;First Class;Medium
IN-2014-PS1876058-41797;13399;Not Returned;Second Class;Critical
IN-2014-PS19045144-41789;13400;Not Returned;Second Class;High
IN-2014-PS1904592-41990;13401;Not Returned;Standard Class;Medium
IN-2014-PT190907-41770;13402;Not Returned;Standard Class;Medium
IN-2014-PV18985102-41977;13403;Not Returned;Standard Class;High
IN-2014-PV1898597-41937;13404;Not Returned;First Class;High
IN-2014-PW1903058-41815;13405;Not Returned;Standard Class;Medium
IN-2014-PW1903058-41999;13406;Returned;Standard Class;Medium
IN-2014-PW19240130-41879;13407;Not Returned;Standard Class;High
IN-2014-PW192407-41966;13408;Not Returned;Second Class;Medium
IN-2014-QJ1925566-41644;13409;Not Returned;Standard Class;Medium
IN-2014-RA1928558-41863;13410;Not Returned;Standard Class;High
IN-2014-RA1928566-41870;13411;Not Returned;Standard Class;Medium
IN-2014-RA1988527-41934;13412;Not Returned;Standard Class;Medium
IN-2014-RA1988558-41867;13413;Not Returned;First Class;High
IN-2014-RA1988558-41961;13414;Not Returned;Standard Class;Medium
IN-2014-RA19915113-41682;13415;Not Returned;Standard Class;Medium
IN-2014-RA1991527-41782;13416;Not Returned;Standard Class;Medium
IN-2014-RA1991566-41655;13417;Not Returned;First Class;Medium
IN-2014-RA199157-41948;13418;Not Returned;Standard Class;High
IN-2014-RA199457-41671;13419;Not Returned;Standard Class;Medium
IN-2014-RA199457-41766;13420;Not Returned;Second Class;High
IN-2014-RB1933027-41979;13421;Not Returned;Standard Class;High
IN-2014-RB1936027-41762;13422;Not Returned;Standard Class;High
IN-2014-RB1943527-41928;13423;Not Returned;Second Class;High
IN-2014-RB1943558-41843;13424;Not Returned;Standard Class;Medium
IN-2014-RB194657-41898;13425;Not Returned;Second Class;High
IN-2014-RB194657-41966;13426;Not Returned;Standard Class;Medium
IN-2014-RB195707-41784;13427;Not Returned;Second Class;Critical
IN-2014-RC1982588-41701;13428;Not Returned;Standard Class;Medium
IN-2014-RC199607-41779;13429;Not Returned;Standard Class;Medium
IN-2014-RC1996092-41723;13430;Not Returned;Second Class;Medium
IN-2014-RD194807-41965;13431;Not Returned;First Class;High
IN-2014-RD1958511-41941;13432;Not Returned;Standard Class;Medium
IN-2014-RD1958578-41895;13433;Not Returned;Standard Class;Medium
IN-2014-RD1966027-41800;13434;Not Returned;Standard Class;Medium
IN-2014-RD1966092-41689;13435;Not Returned;Standard Class;Medium
IN-2014-RD197207-41999;13436;Not Returned;Standard Class;Medium
IN-2014-RD198107-41697;13437;Not Returned;First Class;High
IN-2014-RD1993090-41888;13438;Not Returned;Standard Class;Medium
IN-2014-RE194057-41993;13439;Not Returned;Standard Class;High
IN-2014-RE194507-41846;13440;Not Returned;Same Day;Medium
IN-2014-RF1934558-41870;13441;Not Returned;Standard Class;Medium
IN-2014-RF197357-41657;13442;Not Returned;First Class;High
IN-2014-RF197357-41709;13443;Not Returned;Standard Class;High
IN-2014-RF1984027-41677;13444;Not Returned;Standard Class;Medium
IN-2014-RF198407-41796;13445;Not Returned;Standard Class;Medium
IN-2014-RH195107-41963;13446;Not Returned;Standard Class;Medium
IN-2014-RH19555102-41858;13447;Not Returned;Second Class;Medium
IN-2014-RH1955558-41798;13448;Not Returned;Standard Class;Low
IN-2014-RK1930027-41822;13449;Not Returned;First Class;Critical
IN-2014-RK1930058-41913;13450;Not Returned;First Class;High
IN-2014-RL1961527-41654;13451;Not Returned;Second Class;Medium
IN-2014-RL1961527-41907;13452;Not Returned;Standard Class;High
IN-2014-RM1975059-41762;13453;Not Returned;Standard Class;Medium
IN-2014-RO197807-41800;13454;Not Returned;First Class;Medium
IN-2014-RO197807-41858;13455;Not Returned;Second Class;High
IN-2014-RO1978078-41767;13456;Not Returned;Standard Class;Medium
IN-2014-RP19270102-41944;13457;Not Returned;Standard Class;Low
IN-2014-RP192707-42001;13458;Not Returned;Second Class;Critical
IN-2014-RP1939058-41993;13459;Not Returned;Second Class;Medium
IN-2014-RP19855102-41728;13460;Not Returned;Standard Class;Medium
IN-2014-RP1985558-41990;13461;Not Returned;Standard Class;Medium
IN-2014-RR1931527-41767;13462;Not Returned;First Class;High
IN-2014-RR1931558-42004;13463;Not Returned;Standard Class;Medium
IN-2014-RS1942090-41831;13464;Not Returned;Standard Class;Medium
IN-2014-RS198707-41753;13465;Not Returned;Second Class;Medium
IN-2014-RW1963059-41894;13466;Not Returned;Standard Class;Medium
IN-2014-RW1969027-41763;13467;Not Returned;First Class;High
IN-2014-SA208307-41884;13468;Not Returned;Standard Class;Medium
IN-2014-SB201707-41999;13469;Not Returned;Same Day;High
IN-2014-SC2002021-41948;13470;Not Returned;Standard Class;Medium
IN-2014-SC2002058-41676;13471;Not Returned;Standard Class;Medium
IN-2014-SC2002058-41790;13472;Not Returned;Standard Class;Medium
IN-2014-SC2002058-41842;13473;Not Returned;Standard Class;Medium
IN-2014-SC2002058-41851;13474;Not Returned;Standard Class;Medium
IN-2014-SC200207-41739;13475;Not Returned;Standard Class;Medium
IN-2014-SC2023027-41996;13476;Not Returned;Standard Class;High
IN-2014-SC20260144-41927;13477;Not Returned;Standard Class;High
IN-2014-SC203057-41998;13478;Not Returned;Standard Class;Medium
IN-2014-SC2038058-41860;13479;Not Returned;Standard Class;Medium
IN-2014-SC2057527-41958;13480;Not Returned;Second Class;High
IN-2014-SC205757-41662;13481;Returned;First Class;High
IN-2014-SC2069527-41880;13482;Not Returned;Second Class;High
IN-2014-SC2069558-41766;13483;Not Returned;Standard Class;Medium
IN-2014-SC2069558-41863;13484;Not Returned;Standard Class;Medium
IN-2014-SC2069578-41888;13485;Not Returned;Standard Class;High
IN-2014-SC2084558-41774;13486;Not Returned;Standard Class;Medium
IN-2014-SC208457-41768;13487;Not Returned;Same Day;Medium
IN-2014-SD2048559-41894;13488;Not Returned;Second Class;Medium
IN-2014-SE2011027-41667;13489;Not Returned;Standard Class;Medium
IN-2014-SE2011059-41817;13490;Not Returned;Standard Class;Medium
IN-2014-SE2011066-41772;13491;Returned;Standard Class;Medium
IN-2014-SF2006558-41773;13492;Not Returned;Standard Class;Medium
IN-2014-SF2006592-41658;13493;Not Returned;Second Class;High
IN-2014-SF2020058-41919;13494;Not Returned;Second Class;Medium
IN-2014-SF202007-41796;13495;Not Returned;Same Day;Medium
IN-2014-SF202007-41873;13496;Not Returned;Second Class;Medium
IN-2014-SF202007-41918;13497;Not Returned;Standard Class;High
IN-2014-SG2008058-41997;13498;Not Returned;Standard Class;Medium
IN-2014-SG2047027-41886;13499;Not Returned;Standard Class;Medium
IN-2014-SG2047058-41908;13500;Not Returned;Standard Class;Medium
IN-2014-SG2047058-41986;13501;Not Returned;Standard Class;Medium
IN-2014-SG20605130-41809;13502;Not Returned;Second Class;Medium
IN-2014-SG206057-41713;13503;Not Returned;First Class;High
IN-2014-SG2089027-41817;13504;Not Returned;First Class;High
IN-2014-SH19975130-41975;13505;Returned;Standard Class;Medium
IN-2014-SH1997527-41766;13506;Not Returned;Second Class;High
IN-2014-SH199757-41776;13507;Not Returned;First Class;High
IN-2014-SH2063527-41852;13508;Not Returned;Standard Class;High
IN-2014-SH2063527-41858;13509;Returned;Standard Class;High
IN-2014-SH2063527-41879;13510;Not Returned;Standard Class;Low
IN-2014-SJ202157-41887;13511;Not Returned;Standard Class;Medium
IN-2014-SJ2050058-41897;13512;Not Returned;Same Day;High
IN-2014-SJ205007-41830;13513;Not Returned;Second Class;Medium
IN-2014-SK19990144-41993;13514;Not Returned;First Class;Medium
IN-2014-SK199907-41894;13515;Not Returned;Standard Class;Medium
IN-2014-SL2015566-41803;13516;Not Returned;Second Class;Critical
IN-2014-SM20905102-41867;13517;Not Returned;Standard Class;Low
IN-2014-SM2090558-41787;13518;Not Returned;Standard Class;Medium
IN-2014-SM209057-41894;13519;Not Returned;First Class;Medium
IN-2014-SM2095027-41783;13520;Not Returned;Standard Class;Medium
IN-2014-SM2095027-41928;13521;Not Returned;Standard Class;Medium
IN-2014-SN2056058-41874;13522;Not Returned;Standard Class;Medium
IN-2014-SO2033527-41914;13523;Not Returned;First Class;High
IN-2014-SP2054558-42003;13524;Not Returned;Standard Class;Medium
IN-2014-SP205457-41670;13525;Not Returned;Standard Class;Medium
IN-2014-SP2062058-41782;13526;Not Returned;First Class;Critical
IN-2014-SP2062058-41815;13527;Not Returned;Standard Class;High
IN-2014-SP20920130-41808;13528;Not Returned;Standard Class;Medium
IN-2014-SP20920130-41977;13529;Not Returned;Standard Class;Medium
IN-2014-SR2042592-41893;13530;Not Returned;Standard Class;Medium
IN-2014-SR2074027-41767;13531;Returned;Second Class;High
IN-2014-SR2074058-41797;13532;Not Returned;Second Class;Critical
IN-2014-SR2074059-41797;13533;Not Returned;Standard Class;Medium
IN-2014-SR2074059-41810;13534;Not Returned;Second Class;High
IN-2014-SS20140144-41829;13535;Not Returned;Standard Class;High
IN-2014-SS2014027-41731;13536;Not Returned;Second Class;Medium
IN-2014-SS2014027-41929;13537;Not Returned;Second Class;Medium
IN-2014-SS2041027-41734;13538;Not Returned;Standard Class;Medium
IN-2014-SS2041078-41973;13539;Not Returned;Standard Class;High
IN-2014-SS2051559-41656;13540;Not Returned;Standard Class;Medium
IN-2014-SS2087558-41977;13541;Not Returned;Same Day;Medium
IN-2014-SS2087566-41879;13542;Not Returned;Standard Class;Medium
IN-2014-SU206651-41899;13543;Not Returned;Second Class;High
IN-2014-SV2036527-41863;13544;Not Returned;First Class;High
IN-2014-SV20785144-41965;13545;Not Returned;Standard Class;Medium
IN-2014-SV2078527-41852;13546;Not Returned;Standard Class;Medium
IN-2014-SV2081558-41713;13547;Not Returned;Standard Class;Medium
IN-2014-SV2081558-41968;13548;Not Returned;First Class;Critical
IN-2014-SW2024584-41723;13549;Not Returned;Standard Class;Medium
IN-2014-SW20275102-41901;13550;Not Returned;First Class;High
IN-2014-SW2027558-41952;13551;Not Returned;Same Day;High
IN-2014-SW2027559-41916;13552;Not Returned;Standard Class;Medium
IN-2014-SW20350102-41769;13553;Not Returned;Standard Class;Low
IN-2014-SW2035059-41893;13554;Not Returned;Second Class;Medium
IN-2014-SZ20035102-41866;13555;Not Returned;Second Class;Medium
IN-2014-SZ2003558-41776;13556;Not Returned;Same Day;High
IN-2014-SZ200357-41880;13557;Not Returned;First Class;Critical
IN-2014-TA2138527-41966;13558;Not Returned;Second Class;High
IN-2014-TB2105527-41872;13559;Not Returned;Standard Class;Medium
IN-2014-TB2117559-41867;13560;Not Returned;Second Class;Medium
IN-2014-TB2119058-41942;13561;Not Returned;Standard Class;Medium
IN-2014-TB211907-41906;13562;Not Returned;Standard Class;Medium
IN-2014-TB21400130-41803;13563;Not Returned;Standard Class;Medium
IN-2014-TB2140066-41873;13564;Returned;Standard Class;Medium
IN-2014-TB215207-41766;13565;Not Returned;Standard Class;High
IN-2014-TB2159558-41968;13566;Not Returned;Second Class;High
IN-2014-TB2162558-41724;13567;Returned;Standard Class;Medium
IN-2014-TB216257-41798;13568;Not Returned;Standard Class;High
IN-2014-TC2098058-41971;13569;Not Returned;Standard Class;High
IN-2014-TC21295130-41962;13570;Not Returned;Same Day;High
IN-2014-TC2129527-41907;13571;Not Returned;Second Class;High
IN-2014-TC2129558-41676;13572;Not Returned;Standard Class;Medium
IN-2014-TC2147558-41753;13573;Not Returned;Second Class;Critical
IN-2014-TC214757-41764;13574;Not Returned;Standard Class;Medium
IN-2014-TC2147592-41884;13575;Not Returned;Standard Class;Medium
IN-2014-TC2153527-41668;13576;Not Returned;Standard Class;High
IN-2014-TC2153527-41960;13577;Not Returned;First Class;High
IN-2014-TC215357-41958;13578;Not Returned;Second Class;High
IN-2014-TD209957-41814;13579;Not Returned;Standard Class;Medium
IN-2014-TG2131066-41803;13580;Not Returned;Standard Class;Medium
IN-2014-TG213107-41767;13581;Not Returned;Standard Class;High
IN-2014-TG213107-41861;13582;Not Returned;Standard Class;High
IN-2014-TG2164066-41921;13583;Not Returned;Standard Class;Medium
IN-2014-TG216407-41657;13584;Not Returned;Second Class;High
IN-2014-TH211157-41655;13585;Not Returned;Standard Class;High
IN-2014-TH211157-41839;13586;Not Returned;Same Day;High
IN-2014-TM2101058-41895;13587;Not Returned;Standard Class;Medium
IN-2014-TM2149059-41786;13588;Not Returned;Standard Class;Medium
IN-2014-TM214907-41992;13589;Not Returned;Standard Class;Medium
IN-2014-TN2104058-41955;13590;Not Returned;Standard Class;High
IN-2014-TP21415130-41829;13591;Not Returned;First Class;Critical
IN-2014-TP2141558-41641;13592;Not Returned;First Class;High
IN-2014-TR2132558-41804;13593;Not Returned;Standard Class;Medium
IN-2014-TR213257-41908;13594;Not Returned;Standard Class;High
IN-2014-TS211607-41875;13595;Returned;Standard Class;Medium
IN-2014-TS2120527-41875;13596;Not Returned;First Class;High
IN-2014-TS212057-41852;13597;Not Returned;Second Class;Critical
IN-2014-TS2120592-41664;13598;Not Returned;Standard Class;Medium
IN-2014-TS213407-41866;13599;Not Returned;First Class;High
IN-2014-TS21430113-41899;13600;Not Returned;First Class;Medium
IN-2014-TS2143058-41808;13601;Not Returned;Standard Class;Medium
IN-2014-TS2143059-41901;13602;Not Returned;Standard Class;Low
IN-2014-TS2150559-41703;13603;Not Returned;Standard Class;Medium
IN-2014-TS2165527-41933;13604;Not Returned;Second Class;Medium
IN-2014-TT2107099-41804;13605;Not Returned;Standard Class;High
IN-2014-TT212207-41864;13606;Not Returned;Same Day;High
IN-2014-TT2126527-41734;13607;Not Returned;Standard Class;Medium
IN-2014-TT2146059-41972;13608;Not Returned;Standard Class;High
IN-2014-TT214607-41993;13609;Not Returned;Standard Class;Medium
IN-2014-TW2102527-41780;13610;Not Returned;Standard Class;Medium
IN-2014-TZ2144527-41927;13611;Not Returned;Second Class;High
IN-2014-VB2174597-41663;13612;Not Returned;Standard Class;Medium
IN-2014-VF2171527-41819;13613;Returned;Standard Class;Medium
IN-2014-VF2171566-41879;13614;Not Returned;Standard Class;High
IN-2014-VG2179058-41683;13615;Not Returned;Standard Class;High
IN-2014-VG2179058-41930;13616;Not Returned;Standard Class;Medium
IN-2014-VG2180527-41996;13617;Not Returned;First Class;Critical
IN-2014-VM2168511-41794;13618;Not Returned;First Class;Medium
IN-2014-VM2168527-41912;13619;Not Returned;Same Day;High
IN-2014-VP2176059-41703;13620;Not Returned;Standard Class;High
IN-2014-VP2176066-41892;13621;Not Returned;Standard Class;Medium
IN-2014-VS2182027-41790;13622;Not Returned;First Class;Critical
IN-2014-VT2170027-41877;13623;Not Returned;Standard Class;Medium
IN-2014-VT2170058-41804;13624;Not Returned;Standard Class;Medium
IN-2014-VT2170058-41850;13625;Not Returned;Standard Class;Medium
IN-2014-VW217751-41901;13626;Not Returned;Standard Class;Medium
IN-2014-VW2177527-41836;13627;Not Returned;Second Class;High
IN-2014-VW2177527-41986;13628;Not Returned;Standard Class;High
IN-2014-WB2185011-41760;13629;Not Returned;Standard Class;High
IN-2014-YC2189527-41896;13630;Not Returned;Standard Class;Medium
IN-2014-YS2188027-41738;13631;Not Returned;Second Class;Medium
IN-2014-YS2188058-41783;13632;Not Returned;Standard Class;Medium
IN-2014-YS218807-41957;13633;Not Returned;Standard Class;Medium
IN-2014-ZC2191058-41760;13634;Not Returned;Standard Class;Medium
IN-2015-AA1031558-42361;13635;Returned;Standard Class;Medium
IN-2015-AA103751-42195;13636;Not Returned;Second Class;High
IN-2015-AA103757-42363;13637;Not Returned;Standard Class;Medium
IN-2015-AA106457-42181;13638;Not Returned;Second Class;Medium
IN-2015-AA1064578-42290;13639;Not Returned;Same Day;Medium
IN-2015-AB10015144-42045;13640;Not Returned;Standard Class;Medium
IN-2015-AB1001558-42256;13641;Not Returned;Same Day;Critical
IN-2015-AB100607-42288;13642;Not Returned;Second Class;Medium
IN-2015-AB101057-42153;13643;Not Returned;Standard Class;Low
IN-2015-AB1015027-42255;13644;Not Returned;First Class;Medium
IN-2015-AB101507-42105;13645;Not Returned;Standard Class;Medium
IN-2015-AB101507-42259;13646;Not Returned;First Class;High
IN-2015-AB1025527-42082;13647;Not Returned;Second Class;Medium
IN-2015-AB102557-42179;13648;Not Returned;Standard Class;Low
IN-2015-AB1060097-42055;13649;Not Returned;Standard Class;Medium
IN-2015-AC1042027-42063;13650;Not Returned;Standard Class;Medium
IN-2015-AC1042027-42150;13651;Not Returned;Standard Class;Medium
IN-2015-AC1045058-42311;13652;Not Returned;Standard Class;Medium
IN-2015-AC104507-42361;13653;Not Returned;Standard Class;Medium
IN-2015-AC1061527-42049;13654;Not Returned;Second Class;Medium
IN-2015-AC1061558-42067;13655;Not Returned;Standard Class;Medium
IN-2015-AC1061558-42357;13656;Not Returned;Standard Class;Medium
IN-2015-AC1061559-42341;13657;Not Returned;Standard Class;High
IN-2015-AD1018027-42145;13658;Not Returned;Standard Class;Medium
IN-2015-AD1018066-42136;13659;Not Returned;Standard Class;Medium
